100,0.00259,0.0179864  
200,0.00090,0.00635466 
400,0.00078,0.00534678 
800,0.0009,0.00456789  
1600,0.00089,0.00854674
3200,0.000100,0.0083456
6400,0.002567,0.0231245
12800,0.007,0.01567823
25600,0.00140,0.0167878
51200,0.00170,0.0356782
102400,0.00257,0.0435634
204800,0.00389,0.0607023
409600,0.00429,0.0543678
819200,0.007,0.06879575
