100,0.0009,0.0081577
200,0.00033,0.0029717
400,0.00027,0.00243043
800,0.00033,0.00297069
1600,0.00055,0.0049557
3200,0.00071,0.00639226
6400,0.00163,0.0146793
12800,0.00115,0.0103538
25600,0.00089,0.00802677
51200,0.00118,0.0106687
102400,0.00177,0.01594
204800,0.00258,0.0232301
409600,0.00354,0.031988
819200,0.00264,0.0237616
