100,0.00251,0.0229307  
200,0.00029,0.00261247 
400,0.00026,0.00234051 
800,0.00025,0.002251   
1600,0.00026,0.00234094
3200,0.0004,0.00360083
6400,0.00053,0.00478571
12800,0.00087,0.00783575
25600,0.00122,0.0110092
51200,0.0012,0.0108176
102400,0.00109,0.00982746
204800,0.00174,0.0156761
409600,0.00241,0.021698
819200,0.00348,0.0314272
